transaction_id,date,year,quarter,month,month_name,region,category,channel,customer_id,unit_price,quantity,revenue,cost,profit,margin
TXN-10285,2023-08-13,2023,Q3,8,Aug,South,Electronics,Online,CUST-1592,27142.81,1,27142.81,15751.38,11391.43,41.97
TXN-07449,2023-08-13,2023,Q3,8,Aug,Central,Food,Online,CUST-1821,561.11,4,2244.44,1377.53,866.91,38.62
TXN-08550,2023-08-13,2023,Q3,8,Aug,East,Clothing,In-Store,CUST-4692,3080.42,12,36965.04,17555.77,19409.27,52.51
TXN-01727,2023-08-13,2023,Q3,8,Aug,North,Furniture,Direct,CUST-4388,142667.17,19,2710676.23,1710913.97,999762.26,36.88
TXN-00026,2023-08-13,2023,Q3,8,Aug,West,Electronics,Online,CUST-3976,128766.02,19,2446554.38,1314207.05,1132347.33,46.28
TXN-09743,2023-08-14,2023,Q3,8,Aug,North,Software,Online,CUST-1398,28931.41,7,202519.87,121944.38,80575.49,39.79
TXN-00204,2023-08-14,2023,Q3,8,Aug,Central,Electronics,In-Store,CUST-2535,153177.13,9,1378594.17,771535.54,607058.63,44.03
TXN-06790,2023-08-14,2023,Q3,8,Aug,East,Furniture,Partner,CUST-2699,174201.66,14,2438823.24,1405513.86,1033309.38,42.37
TXN-08501,2023-08-14,2023,Q3,8,Aug,Central,Food,Online,CUST-1185,880.74,18,15853.32,7902.68,7950.64,50.15
TXN-02101,2023-08-14,2023,Q3,8,Aug,West,Electronics,Online,CUST-1421,96838.93,8,774711.44,397718.68,376992.76,48.66
TXN-00686,2023-08-14,2023,Q3,8,Aug,North,Electronics,Online,CUST-2160,73834.8,15,1107522.0,605662.61,501859.39,45.31
TXN-09079,2023-08-14,2023,Q3,8,Aug,West,Software,Partner,CUST-1174,10978.57,6,65871.42,45327.58,20543.84,31.19
TXN-11590,2023-08-14,2023,Q3,8,Aug,Central,Clothing,Direct,CUST-4182,3592.0,12,43104.0,25092.3,18011.7,41.79
TXN-11645,2023-08-14,2023,Q3,8,Aug,West,Software,Partner,CUST-4118,21424.86,13,278523.18,132736.89,145786.29,52.34
TXN-13605,2023-08-15,2023,Q3,8,Aug,West,Electronics,Direct,CUST-2023,116622.6,16,1865961.6,1113720.68,752240.92,40.31
TXN-02440,2023-08-15,2023,Q3,8,Aug,West,Clothing,Online,CUST-4184,5429.75,17,92305.75,48393.07,43912.68,47.57
TXN-06528,2023-08-15,2023,Q3,8,Aug,South,Software,Partner,CUST-2234,5261.14,17,89439.38,41082.78,48356.6,54.07
TXN-05658,2023-08-15,2023,Q3,8,Aug,West,Clothing,Online,CUST-1660,1604.86,5,8024.3,4272.84,3751.46,46.75
TXN-00151,2023-08-15,2023,Q3,8,Aug,East,Furniture,Direct,CUST-3708,162004.72,17,2754080.24,1366803.84,1387276.4,50.37
TXN-05265,2023-08-15,2023,Q3,8,Aug,South,Clothing,In-Store,CUST-4876,2830.52,13,36796.76,24316.91,12479.85,33.92
TXN-02421,2023-08-15,2023,Q3,8,Aug,Central,Food,In-Store,CUST-2935,969.39,7,6785.73,3595.92,3189.81,47.01
TXN-00783,2023-08-15,2023,Q3,8,Aug,North,Electronics,Partner,CUST-2510,68478.26,16,1095652.16,562214.84,533437.32,48.69
TXN-10091,2023-08-15,2023,Q3,8,Aug,Central,Electronics,Online,CUST-4478,87306.69,10,873066.9,576630.43,296436.47,33.95
TXN-09008,2023-08-15,2023,Q3,8,Aug,Central,Software,In-Store,CUST-4657,11778.33,14,164896.62,90504.07,74392.55,45.11
TXN-13904,2023-08-15,2023,Q3,8,Aug,West,Software,Partner,CUST-2852,6861.51,18,123507.18,57575.09,65932.09,53.38
TXN-11857,2023-08-15,2023,Q3,8,Aug,Central,Electronics,In-Store,CUST-1041,126723.95,5,633619.75,421408.31,212211.44,33.49
TXN-13929,2023-08-16,2023,Q3,8,Aug,East,Clothing,Direct,CUST-3447,856.29,5,4281.45,2403.4,1878.05,43.86
TXN-11347,2023-08-16,2023,Q3,8,Aug,East,Software,Direct,CUST-1619,11338.42,15,170076.3,83959.06,86117.24,50.63
TXN-10057,2023-08-16,2023,Q3,8,Aug,East,Food,Partner,CUST-1659,1045.72,1,1045.72,498.68,547.04,52.31
TXN-06332,2023-08-16,2023,Q3,8,Aug,South,Electronics,Online,CUST-2540,98118.97,18,1766141.46,1041371.54,724769.92,41.04
TXN-14355,2023-08-16,2023,Q3,8,Aug,North,Electronics,Direct,CUST-4224,77325.13,17,1314527.21,593690.11,720837.1,54.84
TXN-02176,2023-08-16,2023,Q3,8,Aug,South,Software,Direct,CUST-4564,2651.09,5,13255.45,7698.69,5556.76,41.92
TXN-04194,2023-08-16,2023,Q3,8,Aug,North,Clothing,In-Store,CUST-4101,3292.63,3,9877.89,5031.05,4846.84,49.07
TXN-12589,2023-08-16,2023,Q3,8,Aug,North,Clothing,Direct,CUST-2753,3785.33,16,60565.28,41422.09,19143.19,31.61
TXN-06043,2023-08-16,2023,Q3,8,Aug,East,Furniture,In-Store,CUST-3611,199233.16,1,199233.16,139143.94,60089.22,30.16
TXN-05196,2023-08-16,2023,Q3,8,Aug,West,Food,In-Store,CUST-4212,137.83,4,551.32,258.28,293.04,53.15
TXN-06613,2023-08-16,2023,Q3,8,Aug,West,Software,Partner,CUST-2243,28228.71,15,423430.65,278348.67,145081.98,34.26
TXN-05360,2023-08-17,2023,Q3,8,Aug,Central,Software,Direct,CUST-3961,8224.64,18,148043.52,67220.6,80822.92,54.59
TXN-12810,2023-08-17,2023,Q3,8,Aug,Central,Software,Direct,CUST-3479,24462.38,9,220161.42,137975.28,82186.14,37.33
TXN-03650,2023-08-17,2023,Q3,8,Aug,South,Electronics,Online,CUST-2951,83341.93,8,666735.44,409192.8,257542.64,38.63
TXN-14857,2023-08-17,2023,Q3,8,Aug,Central,Clothing,Direct,CUST-2284,4001.96,5,20009.8,13701.15,6308.65,31.53
TXN-06039,2023-08-17,2023,Q3,8,Aug,Central,Furniture,Partner,CUST-1123,199431.19,3,598293.57,289457.89,308835.68,51.62
TXN-04109,2023-08-17,2023,Q3,8,Aug,West,Software,Direct,CUST-4232,14421.33,5,72106.65,39546.18,32560.47,45.16
TXN-05465,2023-08-17,2023,Q3,8,Aug,West,Clothing,In-Store,CUST-1298,1834.84,11,20183.24,11923.9,8259.34,40.92
TXN-04469,2023-08-17,2023,Q3,8,Aug,Central,Electronics,Partner,CUST-1757,163825.82,3,491477.46,286292.81,205184.65,41.75
TXN-09189,2023-08-17,2023,Q3,8,Aug,West,Electronics,Partner,CUST-3742,126298.53,16,2020776.48,1299687.25,721089.23,35.68
TXN-06810,2023-08-17,2023,Q3,8,Aug,North,Software,Partner,CUST-4239,14758.29,14,206616.06,120795.8,85820.26,41.54
TXN-12039,2023-08-17,2023,Q3,8,Aug,North,Food,Online,CUST-3079,301.12,3,903.36,505.28,398.08,44.07
TXN-09592,2023-08-17,2023,Q3,8,Aug,East,Food,Online,CUST-4883,374.3,3,1122.9,643.75,479.15,42.67
TXN-04685,2023-08-17,2023,Q3,8,Aug,Central,Food,Online,CUST-1336,470.11,10,4701.1,2439.95,2261.15,48.1
TXN-00594,2023-08-17,2023,Q3,8,Aug,East,Clothing,In-Store,CUST-2216,4382.1,5,21910.5,14555.1,7355.4,33.57
TXN-05610,2023-08-18,2023,Q3,8,Aug,East,Clothing,Online,CUST-3382,4324.08,4,17296.32,9505.32,7791.0,45.04
TXN-14570,2023-08-18,2023,Q3,8,Aug,Central,Food,Partner,CUST-2214,1600.35,13,20804.55,13751.79,7052.76,33.9
TXN-14961,2023-08-18,2023,Q3,8,Aug,North,Electronics,In-Store,CUST-1478,61108.12,8,488864.96,242368.1,246496.86,50.42
TXN-00863,2023-08-18,2023,Q3,8,Aug,South,Food,Partner,CUST-2559,1601.69,1,1601.69,726.63,875.06,54.63
TXN-06181,2023-08-18,2023,Q3,8,Aug,West,Software,Partner,CUST-2790,27863.06,13,362219.78,167052.6,195167.18,53.88
TXN-04647,2023-08-18,2023,Q3,8,Aug,North,Clothing,Direct,CUST-4274,4306.81,18,77522.58,38531.53,38991.05,50.3
TXN-07743,2023-08-18,2023,Q3,8,Aug,South,Electronics,Partner,CUST-1404,132735.02,5,663675.1,430072.1,233603.0,35.2
TXN-00797,2023-08-18,2023,Q3,8,Aug,South,Clothing,Online,CUST-1753,3061.92,3,9185.76,5734.59,3451.17,37.57
TXN-08676,2023-08-18,2023,Q3,8,Aug,East,Electronics,Direct,CUST-4635,94941.45,14,1329180.3,644549.59,684630.71,51.51
TXN-00577,2023-08-18,2023,Q3,8,Aug,South,Software,Online,CUST-2719,24163.99,9,217475.91,99591.92,117883.99,54.21
TXN-05178,2023-08-18,2023,Q3,8,Aug,East,Software,Direct,CUST-4474,12718.93,11,139908.23,95212.64,44695.59,31.95
TXN-01331,2023-08-18,2023,Q3,8,Aug,North,Clothing,In-Store,CUST-2327,1486.05,10,14860.5,7479.9,7380.6,49.67
TXN-11463,2023-08-19,2023,Q3,8,Aug,North,Software,In-Store,CUST-2616,4913.43,8,39307.44,18207.49,21099.95,53.68
TXN-10969,2023-08-19,2023,Q3,8,Aug,South,Food,Partner,CUST-3691,425.33,14,5954.62,3908.82,2045.8,34.36
TXN-06570,2023-08-19,2023,Q3,8,Aug,East,Software,In-Store,CUST-1783,27892.07,10,278920.7,166155.92,112764.78,40.43
TXN-07802,2023-08-19,2023,Q3,8,Aug,East,Furniture,Partner,CUST-2327,158647.13,1,158647.13,87010.13,71637.0,45.15
TXN-08690,2023-08-19,2023,Q3,8,Aug,West,Electronics,Partner,CUST-4133,79695.06,3,239085.18,142048.51,97036.67,40.59
TXN-14962,2023-08-19,2023,Q3,8,Aug,Central,Furniture,Direct,CUST-3464,169043.17,15,2535647.55,1492623.89,1043023.66,41.13
TXN-09740,2023-08-19,2023,Q3,8,Aug,West,Electronics,Online,CUST-2719,36077.31,2,72154.62,40355.2,31799.42,44.07
TXN-03765,2023-08-19,2023,Q3,8,Aug,East,Electronics,Online,CUST-1019,59479.46,4,237917.84,155919.8,81998.04,34.46
TXN-02568,2023-08-19,2023,Q3,8,Aug,Central,Electronics,Partner,CUST-2262,153689.57,14,2151653.98,1010635.48,1141018.5,53.03
TXN-10209,2023-08-19,2023,Q3,8,Aug,Central,Software,Partner,CUST-4613,22411.92,7,156883.44,104163.0,52720.44,33.6
TXN-03357,2023-08-19,2023,Q3,8,Aug,South,Electronics,Direct,CUST-1736,91575.9,16,1465214.4,811993.72,653220.68,44.58
TXN-04757,2023-08-19,2023,Q3,8,Aug,North,Software,Online,CUST-1581,9064.83,12,108777.96,73576.83,35201.13,32.36
TXN-07109,2023-08-19,2023,Q3,8,Aug,West,Software,Online,CUST-2703,22904.99,2,45809.98,29616.73,16193.25,35.35
TXN-06416,2023-08-19,2023,Q3,8,Aug,West,Clothing,Partner,CUST-4614,2146.77,7,15027.39,7262.1,7765.29,51.67
TXN-03994,2023-08-20,2023,Q3,8,Aug,North,Clothing,Partner,CUST-1797,3600.27,9,32402.43,15916.09,16486.34,50.88
TXN-01514,2023-08-20,2023,Q3,8,Aug,East,Furniture,In-Store,CUST-3062,36537.45,11,401911.95,237914.6,163997.35,40.8
TXN-06388,2023-08-20,2023,Q3,8,Aug,North,Software,Partner,CUST-2598,28308.91,6,169853.46,109394.28,60459.18,35.59
TXN-09505,2023-08-20,2023,Q3,8,Aug,North,Software,Online,CUST-4213,21308.95,1,21308.95,13791.29,7517.66,35.28
TXN-03554,2023-08-20,2023,Q3,8,Aug,South,Electronics,Partner,CUST-2155,93826.01,13,1219738.13,798898.11,420840.02,34.5
TXN-01931,2023-08-20,2023,Q3,8,Aug,Central,Furniture,Online,CUST-2593,220887.29,5,1104436.45,703550.69,400885.76,36.3
TXN-11612,2023-08-20,2023,Q3,8,Aug,West,Electronics,In-Store,CUST-1445,94315.69,12,1131788.28,669885.58,461902.7,40.81
TXN-14660,2023-08-20,2023,Q3,8,Aug,South,Electronics,Online,CUST-1344,169865.74,4,679462.96,363668.47,315794.49,46.48
TXN-11964,2023-08-20,2023,Q3,8,Aug,Central,Clothing,Partner,CUST-4949,4765.78,14,66720.92,44934.15,21786.77,32.65
TXN-13146,2023-08-20,2023,Q3,8,Aug,East,Software,In-Store,CUST-3980,26176.52,1,26176.52,17622.81,8553.71,32.68
TXN-10763,2023-08-20,2023,Q3,8,Aug,Central,Food,Direct,CUST-4476,1401.16,5,7005.8,3722.92,3282.88,46.86
TXN-14755,2023-08-20,2023,Q3,8,Aug,Central,Software,In-Store,CUST-1205,15302.59,6,91815.54,63388.42,28427.12,30.96
TXN-06315,2023-08-20,2023,Q3,8,Aug,South,Software,Online,CUST-4792,15405.69,8,123245.52,80494.46,42751.06,34.69
TXN-11648,2023-08-21,2023,Q3,8,Aug,South,Clothing,Partner,CUST-2132,1923.06,17,32692.02,17837.32,14854.7,45.44
TXN-00482,2023-08-21,2023,Q3,8,Aug,North,Software,Direct,CUST-3187,20599.38,3,61798.14,40259.09,21539.05,34.85
TXN-13720,2023-08-21,2023,Q3,8,Aug,Central,Clothing,In-Store,CUST-1619,4452.24,18,80140.32,39367.47,40772.85,50.88
TXN-07839,2023-08-21,2023,Q3,8,Aug,Central,Software,Online,CUST-3202,27615.26,5,138076.3,70172.93,67903.37,49.18
TXN-07543,2023-08-21,2023,Q3,8,Aug,South,Food,Direct,CUST-1230,1285.06,16,20560.96,13439.42,7121.54,34.64
TXN-01564,2023-08-21,2023,Q3,8,Aug,East,Clothing,Direct,CUST-1350,985.24,14,13793.36,6219.35,7574.01,54.91
TXN-06781,2023-08-21,2023,Q3,8,Aug,North,Food,In-Store,CUST-1449,1129.72,4,4518.88,2378.91,2139.97,47.36
TXN-04463,2023-08-21,2023,Q3,8,Aug,South,Food,Partner,CUST-2837,810.39,3,2431.17,1588.67,842.5,34.65
TXN-13117,2023-08-21,2023,Q3,8,Aug,Central,Food,Online,CUST-2826,1597.14,4,6388.56,3401.46,2987.1,46.76
TXN-14417,2023-08-21,2023,Q3,8,Aug,East,Food,Online,CUST-1683,400.38,9,3603.42,1796.91,1806.51,50.13
TXN-00762,2023-08-21,2023,Q3,8,Aug,South,Clothing,Online,CUST-1865,3359.5,12,40314.0,18718.9,21595.1,53.57
TXN-05879,2023-08-21,2023,Q3,8,Aug,Central,Clothing,Partner,CUST-4429,874.95,13,11374.35,7289.23,4085.12,35.92
TXN-10191,2023-08-21,2023,Q3,8,Aug,East,Food,Partner,CUST-3574,1553.49,13,20195.37,11303.18,8892.19,44.03
TXN-11028,2023-08-21,2023,Q3,8,Aug,North,Food,Partner,CUST-2402,1002.46,15,15036.9,9746.08,5290.82,35.19
TXN-07140,2023-08-21,2023,Q3,8,Aug,West,Software,Direct,CUST-3523,3222.02,13,41886.26,19420.42,22465.84,53.64
TXN-06763,2023-08-21,2023,Q3,8,Aug,North,Food,Direct,CUST-4096,1602.44,18,28843.92,17800.98,11042.94,38.29
TXN-09509,2023-08-21,2023,Q3,8,Aug,North,Software,Partner,CUST-1324,4554.08,13,59203.04,31527.25,27675.79,46.75
TXN-05424,2023-08-21,2023,Q3,8,Aug,East,Clothing,Online,CUST-3525,4820.21,2,9640.42,5929.4,3711.02,38.49
TXN-11789,2023-08-22,2023,Q3,8,Aug,Central,Clothing,In-Store,CUST-1419,4522.3,11,49745.3,30068.57,19676.73,39.55
TXN-06669,2023-08-22,2023,Q3,8,Aug,South,Electronics,In-Store,CUST-2672,103424.4,7,723970.8,369362.83,354607.97,48.98
TXN-06783,2023-08-22,2023,Q3,8,Aug,North,Electronics,Online,CUST-2032,53235.24,8,425881.92,242709.63,183172.29,43.01
TXN-11020,2023-08-22,2023,Q3,8,Aug,Central,Furniture,In-Store,CUST-2404,102313.26,3,306939.78,185921.53,121018.25,39.43
TXN-07602,2023-08-22,2023,Q3,8,Aug,West,Clothing,In-Store,CUST-1918,2776.75,11,30544.25,19675.95,10868.3,35.58
TXN-10705,2023-08-22,2023,Q3,8,Aug,South,Furniture,In-Store,CUST-1810,52951.32,11,582464.52,340882.79,241581.73,41.48
TXN-13100,2023-08-22,2023,Q3,8,Aug,North,Software,Direct,CUST-4735,6399.86,11,70398.46,34352.26,36046.2,51.2
TXN-13564,2023-08-22,2023,Q3,8,Aug,West,Food,Direct,CUST-1822,1454.91,13,18913.83,11133.65,7780.18,41.13
TXN-01186,2023-08-23,2023,Q3,8,Aug,West,Software,Direct,CUST-1797,10729.98,12,128759.76,70213.66,58546.1,45.47
TXN-08231,2023-08-23,2023,Q3,8,Aug,South,Food,Direct,CUST-2804,1381.31,2,2762.62,1373.59,1389.03,50.28
TXN-01139,2023-08-23,2023,Q3,8,Aug,North,Electronics,Direct,CUST-2062,37724.01,2,75448.02,38200.09,37247.93,49.37
TXN-14806,2023-08-23,2023,Q3,8,Aug,Central,Clothing,Direct,CUST-2132,3063.77,1,3063.77,1842.03,1221.74,39.88
TXN-07945,2023-08-23,2023,Q3,8,Aug,North,Furniture,Online,CUST-2456,216048.4,15,3240726.0,2036850.37,1203875.63,37.15
TXN-02622,2023-08-23,2023,Q3,8,Aug,Central,Food,Online,CUST-2713,546.38,10,5463.8,3280.41,2183.39,39.96
TXN-14852,2023-08-23,2023,Q3,8,Aug,South,Software,Online,CUST-4342,23444.35,18,421998.3,235106.98,186891.32,44.29
TXN-02990,2023-08-23,2023,Q3,8,Aug,East,Clothing,Online,CUST-1727,4330.08,15,64951.2,45187.85,19763.35,30.43
TXN-01687,2023-08-23,2023,Q3,8,Aug,Central,Clothing,Online,CUST-4959,1480.14,12,17761.68,9783.4,7978.28,44.92
TXN-10278,2023-08-23,2023,Q3,8,Aug,South,Food,Partner,CUST-3098,1402.82,10,14028.2,7575.53,6452.67,46.0
TXN-09817,2023-08-23,2023,Q3,8,Aug,Central,Software,Online,CUST-2090,10265.07,18,184771.26,110437.04,74334.22,40.23
TXN-03145,2023-08-23,2023,Q3,8,Aug,East,Software,In-Store,CUST-4816,22513.2,13,292671.6,188390.09,104281.51,35.63
TXN-13198,2023-08-23,2023,Q3,8,Aug,North,Clothing,In-Store,CUST-2603,2686.38,16,42982.08,27146.54,15835.54,36.84
TXN-03141,2023-08-23,2023,Q3,8,Aug,West,Electronics,In-Store,CUST-3142,60081.24,2,120162.48,68218.01,51944.47,43.23
TXN-06478,2023-08-23,2023,Q3,8,Aug,South,Software,In-Store,CUST-1137,23859.72,3,71579.16,41124.19,30454.97,42.55
TXN-08115,2023-08-23,2023,Q3,8,Aug,North,Food,Partner,CUST-1635,1428.27,13,18567.51,12475.13,6092.38,32.81
TXN-06717,2023-08-24,2023,Q3,8,Aug,West,Food,Partner,CUST-4504,162.64,17,2764.88,1754.1,1010.78,36.56
TXN-13042,2023-08-24,2023,Q3,8,Aug,East,Clothing,Direct,CUST-3445,1774.21,14,24838.94,11644.99,13193.95,53.12
TXN-02673,2023-08-24,2023,Q3,8,Aug,North,Software,Direct,CUST-3027,28725.81,7,201080.67,103746.79,97333.88,48.41
TXN-13323,2023-08-24,2023,Q3,8,Aug,North,Clothing,Online,CUST-3968,1186.61,12,14239.32,8473.65,5765.67,40.49
TXN-00310,2023-08-24,2023,Q3,8,Aug,South,Electronics,In-Store,CUST-4183,150027.47,10,1500274.7,737300.45,762974.25,50.86
TXN-01586,2023-08-25,2023,Q3,8,Aug,South,Clothing,Direct,CUST-3134,4114.37,9,37029.33,17110.07,19919.26,53.79
TXN-11454,2023-08-25,2023,Q3,8,Aug,North,Clothing,Partner,CUST-3957,4436.59,17,75422.03,44955.55,30466.48,40.39
TXN-01347,2023-08-25,2023,Q3,8,Aug,East,Electronics,In-Store,CUST-3644,148249.45,14,2075492.3,1253402.46,822089.84,39.61
TXN-05118,2023-08-25,2023,Q3,8,Aug,South,Electronics,Direct,CUST-3720,118092.56,19,2243758.64,1350052.88,893705.76,39.83
TXN-14371,2023-08-25,2023,Q3,8,Aug,East,Furniture,Direct,CUST-3077,64754.56,9,582791.04,353975.96,228815.08,39.26
TXN-01427,2023-08-25,2023,Q3,8,Aug,East,Electronics,In-Store,CUST-2904,108234.03,7,757638.21,342472.96,415165.25,54.8
TXN-07688,2023-08-25,2023,Q3,8,Aug,Central,Software,Partner,CUST-4494,2835.69,9,25521.21,11737.98,13783.23,54.01
TXN-04581,2023-08-25,2023,Q3,8,Aug,South,Electronics,In-Store,CUST-1940,73082.0,15,1096230.0,602577.71,493652.29,45.03
TXN-13128,2023-08-25,2023,Q3,8,Aug,South,Furniture,In-Store,CUST-3806,218660.95,11,2405270.45,1633053.16,772217.29,32.11
TXN-14100,2023-08-25,2023,Q3,8,Aug,South,Software,Direct,CUST-4872,26943.86,10,269438.6,169429.3,100009.3,37.12
TXN-13746,2023-08-25,2023,Q3,8,Aug,West,Furniture,In-Store,CUST-4865,45979.7,6,275878.2,142301.27,133576.93,48.42
TXN-09026,2023-08-25,2023,Q3,8,Aug,South,Furniture,Online,CUST-3921,164889.46,14,2308452.44,1056387.95,1252064.49,54.24
TXN-09876,2023-08-25,2023,Q3,8,Aug,South,Electronics,Partner,CUST-3043,28405.64,15,426084.6,201538.25,224546.35,52.7
TXN-03917,2023-08-25,2023,Q3,8,Aug,West,Food,In-Store,CUST-4027,1122.52,15,16837.8,8422.15,8415.65,49.98
TXN-01487,2023-08-26,2023,Q3,8,Aug,South,Food,Direct,CUST-4628,148.5,9,1336.5,856.36,480.14,35.93
TXN-14795,2023-08-26,2023,Q3,8,Aug,Central,Food,Direct,CUST-4739,349.83,2,699.66,391.58,308.08,44.03
TXN-08542,2023-08-26,2023,Q3,8,Aug,West,Food,Partner,CUST-3193,1641.11,10,16411.1,9558.37,6852.73,41.76
TXN-10686,2023-08-26,2023,Q3,8,Aug,West,Electronics,Direct,CUST-2408,96157.05,14,1346198.7,911892.27,434306.43,32.26
TXN-00226,2023-08-26,2023,Q3,8,Aug,Central,Furniture,In-Store,CUST-3375,145928.72,14,2043002.08,1174953.64,868048.44,42.49
TXN-12844,2023-08-26,2023,Q3,8,Aug,North,Software,Direct,CUST-1591,4504.13,16,72066.08,48181.2,23884.88,33.14
TXN-10837,2023-08-26,2023,Q3,8,Aug,South,Software,In-Store,CUST-1902,23059.97,8,184479.76,120197.62,64282.14,34.85
TXN-06028,2023-08-26,2023,Q3,8,Aug,West,Furniture,Partner,CUST-4735,66082.05,18,1189476.9,616801.6,572675.3,48.15
TXN-04649,2023-08-26,2023,Q3,8,Aug,North,Food,Direct,CUST-2368,1575.33,17,26780.61,17389.22,9391.39,35.07
TXN-12627,2023-08-26,2023,Q3,8,Aug,Central,Clothing,In-Store,CUST-2406,2897.78,13,37671.14,17739.63,19931.51,52.91
TXN-03965,2023-08-26,2023,Q3,8,Aug,East,Electronics,Partner,CUST-3711,68550.86,14,959712.04,551339.83,408372.21,42.55
TXN-08656,2023-08-27,2023,Q3,8,Aug,East,Food,In-Store,CUST-3849,119.36,12,1432.32,718.7,713.62,49.82
TXN-07499,2023-08-27,2023,Q3,8,Aug,West,Food,Partner,CUST-3317,1132.21,5,5661.05,2809.72,2851.33,50.37
TXN-10999,2023-08-27,2023,Q3,8,Aug,South,Software,Partner,CUST-1125,14006.49,8,112051.92,76559.5,35492.42,31.67
TXN-08049,2023-08-27,2023,Q3,8,Aug,North,Electronics,Online,CUST-1183,47307.98,4,189231.92,98461.04,90770.88,47.97
TXN-11008,2023-08-27,2023,Q3,8,Aug,Central,Software,In-Store,CUST-3328,6823.57,18,122824.26,79750.56,43073.7,35.07
TXN-14369,2023-08-27,2023,Q3,8,Aug,South,Electronics,In-Store,CUST-2973,108102.91,11,1189132.01,646919.24,542212.77,45.6
TXN-12358,2023-08-27,2023,Q3,8,Aug,North,Furniture,Partner,CUST-2189,172387.48,4,689549.92,358915.77,330634.15,47.95
TXN-07727,2023-08-27,2023,Q3,8,Aug,East,Clothing,Online,CUST-2335,1155.86,8,9246.88,5167.2,4079.68,44.12
TXN-11979,2023-08-27,2023,Q3,8,Aug,Central,Furniture,Direct,CUST-1695,83922.71,3,251768.13,128985.43,122782.7,48.77
TXN-01369,2023-08-27,2023,Q3,8,Aug,North,Food,Online,CUST-4666,1057.17,6,6343.02,4325.15,2017.87,31.81
TXN-01860,2023-08-27,2023,Q3,8,Aug,East,Furniture,Direct,CUST-2523,93829.04,19,1782751.76,898500.32,884251.44,49.6
TXN-14446,2023-08-27,2023,Q3,8,Aug,South,Furniture,Online,CUST-3108,39822.3,10,398223.0,181743.03,216479.97,54.36
TXN-05549,2023-08-27,2023,Q3,8,Aug,North,Furniture,Direct,CUST-1580,119137.96,5,595689.8,276676.72,319013.08,53.55
TXN-02996,2023-08-27,2023,Q3,8,Aug,North,Clothing,Direct,CUST-1384,2630.9,3,7892.7,4385.04,3507.66,44.44
TXN-12921,2023-08-27,2023,Q3,8,Aug,Central,Software,Partner,CUST-1359,20014.54,15,300218.1,208129.68,92088.42,30.67
TXN-12646,2023-08-28,2023,Q3,8,Aug,North,Electronics,In-Store,CUST-4699,129769.88,18,2335857.84,1359351.91,976505.93,41.81
TXN-08619,2023-08-28,2023,Q3,8,Aug,West,Electronics,Direct,CUST-1961,133328.37,4,533313.48,328590.6,204722.88,38.39
TXN-03154,2023-08-28,2023,Q3,8,Aug,North,Furniture,Direct,CUST-3026,87293.92,5,436469.6,298041.05,138428.55,31.72
TXN-13777,2023-08-28,2023,Q3,8,Aug,North,Electronics,In-Store,CUST-1607,116735.76,18,2101243.68,1169396.07,931847.61,44.35
TXN-02490,2023-08-28,2023,Q3,8,Aug,West,Furniture,In-Store,CUST-1201,165067.35,5,825336.75,452873.35,372463.4,45.13
TXN-06968,2023-08-28,2023,Q3,8,Aug,South,Clothing,In-Store,CUST-1018,723.13,12,8677.56,4418.6,4258.96,49.08
TXN-02493,2023-08-28,2023,Q3,8,Aug,East,Software,Partner,CUST-2595,19492.12,10,194921.2,99692.64,95228.56,48.85
TXN-08837,2023-08-28,2023,Q3,8,Aug,East,Electronics,Partner,CUST-2959,72922.29,2,145844.58,94176.95,51667.63,35.43
TXN-06625,2023-08-28,2023,Q3,8,Aug,Central,Furniture,In-Store,CUST-4331,73990.2,2,147980.4,69957.77,78022.63,52.72
TXN-09815,2023-08-28,2023,Q3,8,Aug,West,Software,Direct,CUST-3015,8785.63,7,61499.41,28978.08,32521.33,52.88
TXN-08365,2023-08-28,2023,Q3,8,Aug,West,Clothing,Partner,CUST-3703,3860.35,19,73346.65,39294.84,34051.81,46.43
TXN-10567,2023-08-28,2023,Q3,8,Aug,North,Software,Online,CUST-4467,21798.16,18,392366.88,178429.38,213937.5,54.52
TXN-01663,2023-08-28,2023,Q3,8,Aug,East,Clothing,Online,CUST-4347,4918.01,2,9836.02,5200.93,4635.09,47.12
TXN-13940,2023-08-28,2023,Q3,8,Aug,East,Electronics,Partner,CUST-3000,61887.47,10,618874.7,430236.59,188638.11,30.48
TXN-02017,2023-08-29,2023,Q3,8,Aug,East,Food,Partner,CUST-4112,842.54,4,3370.16,1793.87,1576.29,46.77
TXN-12057,2023-08-29,2023,Q3,8,Aug,South,Electronics,Partner,CUST-3542,72136.74,6,432820.44,242549.3,190271.14,43.96
TXN-11297,2023-08-29,2023,Q3,8,Aug,West,Electronics,In-Store,CUST-1158,20567.89,9,185111.01,93077.45,92033.56,49.72
TXN-05712,2023-08-29,2023,Q3,8,Aug,South,Food,Partner,CUST-4995,1266.7,12,15200.4,8784.86,6415.54,42.21
TXN-11464,2023-08-29,2023,Q3,8,Aug,East,Software,Direct,CUST-3205,11765.81,12,141189.72,93151.38,48038.34,34.02
TXN-05895,2023-08-29,2023,Q3,8,Aug,South,Electronics,Online,CUST-4453,39385.43,8,315083.44,205221.72,109861.72,34.87
